,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,AFFGEOID,GEOID
171,"Census Tract 2604, Cook County, Illinois",48.7,27.4,2.6,53.0,0.0,34.5,29.2,4.9,94.6,0.0,99.6,0.5,0.0,24.4,24.1,51.5,0.0,0.0,0.0,0.0,32.0,12.1,3.5,0.0,40.1,0.0,57.0,0.0,31.4,31.4,10.2,37.4,,38.8,71.0,15.1,9.3,0.0,0.0,0.0,2.1,21.2,2.53,0.0,18.8,32.9,7.6,31.6,0.0,11.7,19.0,0.0,0.0,2.1,high,55.81063348154557,80.45874966961422,48.111373331205186,56.23403566121108,80.71052165154352,32.75945665739607,100.0,115.89001447178005,108.96327142557483,031,260400,17,5,1400000US17031260400,17031260400
172,"Census Tract 2610, Cook County, Illinois",53.1,17.2,7.1,53.0,0.0,22.4,16.4,7.2,83.7,0.0,95.8,5.8,0.0,10.0,24.9,32.1,9.1,8.6,9.5,0.0,11.5,26.1,9.6,1.6,38.7,4.9,47.2,0.0,33.5,33.5,13.7,21.4,17.2,43.2,72.0,15.2,5.3,0.0,1.0,2.9,1.6,28.7,3.27,6.1,15.5,26.0,19.3,25.5,3.6,8.8,15.3,0.0,0.0,3.4,high,77.83873340633694,65.08015555679539,66.42970280740123,70.39516142991022,90.79933685798643,66.40585056927185,100.0,130.1881331403763,106.92929035896412,031,261000,17,550,1400000US17031261000,17031261000
173,"Census Tract 2705, Cook County, Illinois",38.1,46.2,5.0,0.0,0.0,11.4,26.0,2.1,81.5,0.0,97.2,5.4,0.0,23.9,20.8,22.3,9.2,4.4,15.0,0.0,37.7,11.6,2.8,0.0,28.0,9.8,69.2,0.0,25.6,25.6,6.5,42.5,0.0,54.3,85.0,0.0,8.3,27.0,0.0,8.6,9.6,8.9,3.07,5.0,26.5,13.0,33.3,0.0,0.0,7.0,12.2,0.0,0.0,0.3,high,46.61585049591882,48.876670378556575,67.3841213946749,,78.1655952931615,42.28687942325885,100.0,92.18523878437051,100.5367784353304,031,270500,17,733,1400000US17031270500,17031270500
174,"Census Tract 2715, Cook County, Illinois",48.5,21.6,4.8,50.0,0.0,21.8,8.7,9.1,90.9,0.0,100.0,1.0,0.0,10.1,26.1,20.8,13.6,6.2,9.1,0.0,18.5,15.6,7.1,0.0,22.4,3.3,45.0,0.0,39.7,39.7,7.3,31.7,0.0,50.7,85.3,0.0,5.9,0.0,0.0,0.0,1.1,34.0,3.83,3.3,16.0,7.3,5.5,37.2,0.0,5.5,11.0,2.0,0.0,7.4,low,60.83822969310564,64.5233540876369,53.41490389003282,104.00218091722158,97.79788434353695,46.435456903889786,100.0,126.8017366136035,110.70668376838408,031,271500,17,7,1400000US17031271500,17031271500
175,"Census Tract 2306, Cook County, Illinois",28.0,20.3,4.8,0.0,0.0,15.9,10.2,7.9,86.9,0.0,72.6,68.3,0.6,17.8,15.4,27.0,15.9,1.8,6.8,0.6,10.5,8.1,15.4,2.7,15.8,3.7,34.9,3.4,29.6,29.6,22.5,23.0,0.0,40.2,89.0,2.8,3.1,2.1,0.0,1.1,4.7,26.5,3.73,2.0,28.5,13.9,19.6,28.2,5.1,6.6,5.8,0.5,0.0,23.6,high,69.33713294558727,57.14995281423492,73.00434539382516,84.55628719860934,89.25420299754023,208.9452506279157,100.0,142.60492040520987,124.07284506325456,031,230600,17,2569,1400000US17031230600,17031230600
176,"Census Tract 2215, Cook County, Illinois",4.8,59.8,15.8,0.0,0.0,0.0,0.4,6.5,79.7,1.2,73.5,31.5,12.9,4.1,46.0,21.2,5.8,9.1,18.5,0.0,6.6,9.0,9.1,10.3,26.9,1.1,12.9,23.5,70.8,70.8,11.0,5.3,0.0,0.0,88.3,4.4,2.4,21.2,3.1,5.5,5.5,32.8,2.81,7.6,20.9,0.0,3.9,0.0,35.4,6.9,14.9,0.0,1.1,84.4,low,115.91522252575405,102.65206883425512,120.83806968145984,119.44601735337534,100.34281070191895,80.73990103683117,100.0,80.14471780028944,86.58947969285681,031,221500,17,2247,1400000US17031221500,17031221500
177,"Census Tract 2301, Cook County, Illinois",15.7,55.9,17.1,27.0,0.0,17.5,8.8,5.1,83.6,0.0,79.9,38.2,8.4,4.9,41.1,19.8,5.2,8.6,17.8,0.5,10.1,11.1,8.3,6.3,17.1,3.8,18.8,8.4,58.2,58.2,7.5,28.0,45.5,37.1,92.4,0.0,4.6,11.3,4.4,5.8,7.1,32.9,3.33,10.4,14.4,2.4,0.0,0.0,13.2,5.8,7.6,0.0,0.8,59.6,low,87.62420500265664,84.36385896340937,102.82558797982195,132.7862082949035,96.70720161851612,51.32791724311664,100.0,108.36468885672942,120.29545165383465,031,230100,17,108,1400000US17031230100,17031230100
178,"Census Tract 2403, Cook County, Illinois",2.6,52.5,12.3,26.0,,,0.6,2.2,76.3,0.0,86.6,10.0,14.1,1.8,75.3,7.8,2.4,14.8,29.9,0.6,1.5,3.1,18.1,27.0,4.8,0.0,7.2,38.0,90.7,90.7,2.6,3.3,15.5,50.0,85.8,1.7,0.0,8.1,0.0,2.2,3.5,50.3,2.4,6.5,22.4,0.0,4.8,0.0,37.3,9.3,7.1,0.7,3.1,87.7,low,214.05853977362756,170.21814610183898,178.0966775184221,188.40454283573638,159.05789739887518,34.76221819976962,100.0,78.63965267727932,80.1969677692231,031,240300,17,109,1400000US17031240300,17031240300
179,"Census Tract 2413, Cook County, Illinois",3.3,56.5,23.8,106.0,0.0,17.8,1.9,2.3,70.6,0.9,91.4,12.2,13.4,3.9,71.1,3.9,6.2,14.4,23.2,0.0,0.0,7.1,6.6,31.3,5.3,5.7,5.7,45.6,81.0,81.0,3.5,7.6,0.0,100.0,93.3,2.8,0.0,1.7,0.0,2.5,1.4,48.0,2.43,13.3,13.3,0.0,0.0,0.0,53.7,10.4,8.3,1.4,3.1,74.4,low,186.41215502658318,197.6701458085324,146.66376899982453,153.9252800945559,193.0508423286919,59.79673747943911,100.0,95.57163531114328,91.52914799748287,031,241300,17,866,1400000US17031241300,17031241300
180,"Census Tract 2415, Cook County, Illinois",5.8,61.5,19.5,1.0,,,0.9,2.0,71.1,2.2,90.2,15.3,19.6,2.3,67.2,9.1,6.0,16.3,36.3,0.0,3.3,6.4,14.1,23.6,1.8,1.3,4.3,31.7,88.6,88.6,4.0,10.2,20.4,39.0,99.5,1.2,0.0,2.9,2.3,3.0,2.4,41.9,2.45,9.1,12.4,0.0,1.2,0.0,44.0,6.7,1.7,0.6,2.2,86.0,high,173.94565841186713,163.1709517497622,165.09489339997108,137.60920040453294,154.87694695296187,83.82987598792181,100.0,81.64978292329958,85.42720479765069,031,241500,17,548,1400000US17031241500,17031241500
181,"Census Tract 2416, Cook County, Illinois",6.1,62.5,24.3,0.0,0.0,78.6,3.0,3.5,68.6,0.3,81.9,25.5,15.1,3.0,60.7,12.6,9.8,6.8,25.0,0.0,2.7,0.9,17.2,15.5,7.6,1.2,3.9,22.5,79.3,79.3,7.6,5.8,0.0,40.0,94.6,0.0,0.0,2.0,0.5,3.3,2.2,26.3,2.44,11.9,16.2,0.0,0.0,0.0,35.8,3.6,6.5,0.2,1.9,81.3,low,147.67754708977301,134.57347831358783,124.58199350335613,146.69079193011174,146.96949719656064,103.08499767388473,100.0,83.53111432706227,81.9403801120323,031,241600,17,2996,1400000US17031241600,17031241600
182,"Census Tract 303, Cook County, Illinois",6.5,51.1,9.6,9.0,0.0,0.0,4.6,4.8,83.3,0.3,63.0,58.4,5.0,5.7,37.7,19.5,13.5,9.2,11.3,0.0,12.7,11.2,11.3,5.8,27.1,1.4,19.8,6.1,48.8,48.8,15.1,13.8,0.0,5.0,95.2,4.8,2.1,27.5,1.5,5.2,6.7,29.3,2.59,6.7,18.6,4.1,7.4,6.0,14.1,6.1,15.0,0.6,1.6,66.9,low,84.44149924641151,68.59156684209464,94.31824775416881,106.77283595892357,89.0724225433701,99.1080854683144,100.0,88.04630969609265,95.01597268310127,031,030300,17,1693,1400000US17031030300,17031030300
183,"Census Tract 312, Cook County, Illinois",11.7,58.0,10.0,0.0,0.0,48.6,13.9,1.8,84.7,0.0,65.2,47.9,10.2,4.2,40.3,20.8,13.0,7.3,16.6,0.0,21.1,9.9,5.8,7.2,16.0,2.7,34.5,11.9,49.6,49.6,11.1,23.5,12.9,43.3,88.5,0.0,10.6,57.4,0.0,6.2,30.0,24.7,1.99,4.3,28.5,2.4,0.0,21.6,1.5,6.3,12.5,0.7,0.5,61.4,high,96.06107246497416,76.38678741031367,102.0707296426146,102.10376912938871,71.07615758052594,169.86278967245454,100.0,77.51085383502173,88.332892035666,031,031200,17,2534,1400000US17031031200,17031031200
184,"Census Tract 7506, Cook County, Illinois",28.0,43.3,4.4,34.0,0.0,47.0,5.0,12.2,94.7,0.0,97.5,1.1,0.0,12.4,24.6,28.2,18.2,1.0,22.0,0.0,17.7,19.2,7.2,1.8,33.2,9.5,31.1,3.2,50.9,50.9,5.8,29.2,0.0,45.8,88.1,2.2,0.0,0.0,0.0,0.0,1.6,69.7,2.28,4.5,24.6,36.2,27.2,17.2,0.0,6.5,18.6,3.7,0.0,4.3,high,64.26907861000714,77.59412796970113,78.16688229771462,60.64656035725501,117.24839293974225,104.80165042449066,100.0,109.49348769898701,120.29545165383465,031,750600,17,73,1400000US17031750600,17031750600
185,"Census Tract 3102, Cook County, Illinois",10.0,49.5,14.8,0.0,0.0,0.0,3.0,4.1,84.4,0.9,78.6,41.4,11.0,5.7,52.2,11.1,10.0,4.3,18.1,0.5,6.9,8.6,15.7,5.7,11.4,4.5,9.1,7.6,66.8,66.8,7.6,10.7,0.0,56.5,86.5,0.0,6.7,20.3,0.0,11.1,11.7,41.4,3.04,5.1,12.3,4.8,9.3,13.4,1.9,6.5,10.3,0.0,3.9,63.2,low,100.67329860326157,91.18045876765284,92.18815899802618,101.12890902212321,123.97426974403757,47.26517240001599,100.0,95.57163531114328,95.88767885450586,031,310200,17,1210,1400000US17031310200,17031310200
186,"Census Tract 6912, Cook County, Illinois",44.5,26.8,3.9,65.0,0.0,0.0,8.5,7.2,74.1,0.0,99.3,0.9,0.0,22.7,22.6,27.2,17.1,5.4,10.7,0.0,14.7,15.9,9.1,0.0,28.6,9.3,37.4,0.0,32.7,32.7,5.9,28.4,51.0,50.0,81.0,4.8,9.0,15.0,2.3,2.2,2.5,29.4,2.53,6.4,21.1,36.2,9.1,22.6,0.0,9.0,14.1,1.1,0.0,4.4,high,53.94416536008657,77.50039034863067,40.56278995913152,75.52600409972874,83.43722846409565,84.94570027581565,100.0,103.09696092619396,93.85369778789514,031,691200,17,1813,1400000US17031691200,17031691200
187,"Census Tract 7305, Cook County, Illinois",33.4,27.8,2.5,0.0,0.0,14.9,11.8,8.4,91.0,0.0,98.3,0.5,0.2,22.1,34.3,25.9,8.4,3.0,10.7,0.0,14.2,8.8,16.6,2.7,38.8,3.5,16.5,3.7,53.1,53.1,10.8,17.7,0.0,15.4,88.9,4.1,0.0,0.0,0.0,0.0,0.0,82.3,2.81,1.3,32.1,12.1,41.3,29.1,1.2,2.8,19.0,0.0,0.0,2.3,high,89.2263467138512,69.13149553946046,104.64549069510063,63.93029966593888,89.43598345171037,124.7148223315192,100.0,107.98842257597687,101.40848460673502,031,730500,17,1992,1400000US17031730500,17031730500
188,"Census Tract 7001, Cook County, Illinois",18.6,17.4,1.7,70.0,0.0,17.9,8.6,14.3,88.5,0.0,84.7,26.8,0.3,7.4,25.0,20.2,17.0,2.2,14.5,0.0,5.8,6.1,9.2,0.0,18.2,6.8,22.0,0.0,64.2,64.2,7.4,9.0,0.0,0.0,94.3,4.1,0.0,0.0,0.0,1.0,1.0,72.6,3.41,0.8,29.7,10.3,31.4,49.4,0.0,8.7,9.7,1.3,0.0,14.0,high,87.18456005497191,69.02650940386155,89.33574890196961,74.39721871236867,92.34447071843269,101.62584283586972,100.0,125.29667149059338,108.96327142557483,031,700100,17,1821,1400000US17031700100,17031700100
189,"Census Tract 7106, Cook County, Illinois",33.7,43.1,4.9,34.0,33.3,21.2,7.4,14.1,66.3,0.0,97.1,3.1,0.0,14.9,21.2,28.3,8.4,10.1,10.7,0.0,14.4,15.6,12.3,0.8,35.9,2.8,36.7,0.0,37.2,37.2,12.7,27.0,20.7,33.3,79.2,7.9,9.7,0.7,0.0,0.6,5.2,31.6,3.18,6.0,18.4,33.0,10.7,35.9,0.0,9.7,19.9,0.3,0.0,1.4,high,75.72951654075753,90.31244839654043,68.81791840873832,77.68095802105253,79.07449756401222,50.555423505343974,100.0,101.96816208393636,109.54440887317793,031,710600,17,2048,1400000US17031710600,17031710600
190,"Census Tract 7113, Cook County, Illinois",27.8,33.7,2.5,43.0,0.0,27.4,14.2,9.9,79.2,0.0,98.3,3.4,0.0,28.7,22.2,25.3,8.3,1.9,9.5,0.8,7.2,15.5,6.4,0.2,43.8,1.5,36.0,0.3,36.6,36.6,13.0,21.3,100.0,40.0,87.9,7.3,3.3,6.2,0.0,0.0,1.6,45.3,3.51,8.8,13.3,19.7,44.2,5.2,0.0,2.5,21.7,0.0,0.0,2.9,low,55.068901207844384,94.2400547193925,96.93422233655987,83.6840439447402,98.07055502479216,51.32791724311664,100.0,110.24602026049206,110.41611504458253,031,711300,17,2050,1400000US17031711300,17031711300
191,"Census Tract 7707, Cook County, Illinois",8.3,45.5,3.4,0.0,0.0,40.9,5.1,6.1,92.5,0.4,78.3,30.4,24.8,4.4,26.7,23.2,7.3,11.5,7.6,0.0,3.8,10.1,13.6,2.5,31.1,0.5,6.7,4.5,70.2,70.2,7.8,9.2,42.6,29.5,85.9,0.0,10.6,12.8,1.7,4.6,3.0,48.0,2.35,5.8,23.4,6.8,12.4,6.7,12.5,5.4,23.3,0.0,0.0,95.3,low,109.4176478081316,98.85007092363749,88.61776582836146,109.59479942732378,86.98194732041344,70.12526486225131,100.0,84.28364688856732,90.9480105498798,031,770700,17,1993,1400000US17031770700,17031770700
192,"Census Tract 713, Cook County, Illinois",2.3,62.7,16.8,0.0,,,0.0,2.8,77.6,1.9,82.7,13.8,15.6,3.2,72.9,6.1,3.8,18.3,34.8,0.0,5.7,3.1,14.9,28.2,11.7,0.0,0.0,53.7,92.9,92.9,4.3,2.0,0.0,100.0,92.6,0.0,0.0,26.7,2.5,6.7,11.0,48.6,2.48,11.1,15.9,0.0,0.0,0.0,29.2,2.3,11.3,0.0,1.3,85.5,low,205.34655706797355,170.72620400804087,151.69615791454032,173.47379066656444,136.06266994635206,113.92852088187873,100.0,80.52098408104199,89.78573565467369,031,071300,17,138,1400000US17031071300,17031071300
193,"Census Tract 803, Cook County, Illinois",5.6,67.5,11.6,0.0,0.0,100.0,3.0,0.6,69.7,0.4,85.9,11.3,16.8,2.3,72.9,3.0,4.2,14.7,37.3,0.0,3.2,0.9,13.9,25.5,7.9,0.0,1.0,38.9,92.1,92.1,2.2,4.3,7.0,18.2,96.8,2.5,0.0,64.1,1.9,14.5,12.0,55.2,1.85,13.9,25.7,0.0,0.0,3.0,28.4,7.3,6.8,0.0,1.2,85.2,high,238.51142993135483,197.1189685966381,183.4088846098613,140.43116387293313,185.59784370771604,136.47389367316964,100.0,63.212735166425475,72.35161222658171,031,080300,17,1543,1400000US17031080300,17031080300
194,"Census Tract 816, Cook County, Illinois",2.0,74.6,8.9,0.0,,,0.6,1.8,74.6,3.6,81.9,19.3,17.5,3.5,81.1,2.7,5.1,19.1,31.9,0.5,7.0,5.1,13.1,21.7,10.9,0.5,0.5,42.3,94.4,94.4,0.4,0.0,0.0,0.0,85.1,1.5,5.9,93.2,0.5,28.2,19.2,35.3,1.56,12.0,18.4,2.4,0.0,3.6,21.4,5.6,10.1,0.0,4.1,76.3,high,248.55043910486685,182.00658932765938,226.0583806620776,141.9704166738787,197.59535368294553,114.44351670706051,100.0,56.43994211287988,71.18933733137558,031,081600,17,1018,1400000US17031081600,17031081600
195,"Census Tract 818, Cook County, Illinois",0.4,73.2,11.1,0.0,,,0.0,2.0,78.9,0.3,89.9,11.1,13.3,2.7,70.5,2.7,8.7,22.9,28.4,0.0,2.5,3.2,12.9,34.4,5.1,0.0,0.0,69.8,96.6,96.6,1.3,0.0,0.0,,95.4,0.0,1.7,90.3,6.5,19.9,10.7,54.4,1.73,8.4,24.9,0.0,0.0,0.0,28.2,7.2,7.5,0.0,1.5,86.9,high,248.6852995182672,202.56137487598872,194.86624592345132,135.55686333660552,213.0466922874076,283.7913105543333,100.0,60.202604920405214,74.38559329319243,031,081800,17,2676,1400000US17031081800,17031081800
196,"Census Tract 819, Cook County, Illinois",25.5,43.3,11.1,105.0,,,1.8,4.6,88.2,0.0,88.1,8.6,9.8,1.9,50.6,15.9,6.4,15.2,29.8,0.0,6.8,6.6,2.2,45.3,11.7,7.8,24.3,36.5,64.1,64.1,8.2,22.7,32.6,66.2,43.1,5.4,11.4,32.2,0.5,4.3,0.5,55.7,1.9,6.6,27.7,0.0,0.0,0.0,30.1,8.1,9.6,0.0,0.0,49.1,low,213.079453172342,214.42480819866552,260.77535677415784,173.1659401063753,60.71467169282778,26.407841480154207,100.0,84.65991316931984,80.1969677692231,031,081900,17,640,1400000US17031081900,17031081900
197,"Census Tract 5703, Cook County, Illinois",17.9,23.9,4.5,29.0,5.3,12.8,6.9,2.6,89.6,0.3,59.9,80.9,1.2,7.9,17.9,26.1,9.5,4.4,12.0,0.0,4.8,16.7,11.5,0.5,21.5,3.4,23.9,0.7,42.6,42.6,16.1,16.4,8.8,39.8,87.3,0.0,13.7,0.0,0.0,0.0,3.7,54.9,3.55,0.0,35.7,2.4,20.8,35.3,0.0,7.3,14.8,0.0,0.0,46.9,low,74.90417081074821,58.86160177498143,63.36688679551386,81.68301530351097,88.16352027251938,162.82451339497032,100.0,127.93053545586109,115.06521462540705,031,570300,17,563,1400000US17031570300,17031570300
198,"Census Tract 6115, Cook County, Illinois",9.3,37.7,8.7,147.0,0.0,0.0,8.0,1.4,88.4,1.1,54.6,82.9,0.6,15.1,7.5,22.5,7.0,2.3,10.0,0.0,9.4,20.4,6.1,0.4,31.8,4.1,32.2,0.0,21.5,21.5,35.1,32.4,43.5,63.8,82.7,10.3,9.8,8.5,0.0,6.3,9.4,26.1,3.81,5.9,25.3,32.7,36.3,18.0,0.0,8.2,17.9,0.0,0.0,65.6,low,60.88677944192972,47.82305951772466,57.714125799070175,60.03085923687679,70.34903576384536,96.18977579228435,100.0,127.55426917510857,126.97853230126991,031,611500,17,1773,1400000US17031611500,17031611500
199,"Census Tract 6117, Cook County, Illinois",22.7,34.8,6.0,137.0,0.0,0.0,9.0,3.6,94.7,0.0,74.0,51.8,0.4,26.1,15.4,33.7,8.9,4.5,15.6,1.1,5.4,25.5,2.2,0.0,41.7,15.3,45.5,0.0,16.5,16.5,18.8,43.2,100.0,77.6,75.6,30.9,2.9,0.0,0.0,0.0,0.0,27.8,3.34,2.2,42.2,35.7,20.1,17.5,1.9,9.6,14.9,0.8,0.0,36.9,low,59.91578446544816,48.64232632588043,60.39083610974229,70.75432041679751,77.2566930223108,48.8101598755613,100.0,115.89001447178005,113.6123710063994,031,611700,17,330,1400000US17031611700,17031611700
200,"Census Tract 6202, Cook County, Illinois",7.3,22.3,1.8,0.0,0.0,10.0,7.0,10.6,97.9,0.0,62.7,73.6,5.6,7.1,13.4,24.4,9.2,6.6,5.4,0.0,7.3,10.1,5.5,0.8,26.2,0.5,14.5,1.1,68.8,68.8,7.8,7.6,8.7,55.0,93.8,0.0,0.0,0.9,0.0,0.5,0.0,64.1,3.41,1.6,39.7,4.3,25.4,38.9,0.0,5.7,15.9,0.0,0.0,75.3,low,83.35182710613776,82.89967732228888,58.45596933736018,82.55525855738013,89.89043458713573,63.80226056418623,100.0,114.76121562952244,103.73303439714724,031,620200,17,990,1400000US17031620200,17031620200
201,"Census Tract 8081, Cook County, Illinois",6.5,54.8,0.7,0.0,,,6.8,5.9,93.0,0.8,73.7,33.3,10.4,2.8,33.5,15.6,8.8,7.6,12.2,0.0,7.7,13.7,6.8,3.7,59.3,1.4,4.3,8.2,74.7,74.7,3.9,10.3,0.0,0.0,91.0,2.3,6.0,54.6,0.0,6.2,9.4,74.1,1.9,1.3,30.6,2.1,6.4,19.8,6.9,2.1,52.0,0.0,0.3,82.9,low,136.0768543290864,119.87541932974052,135.71398484401192,79.98983722247087,105.06910251034269,103.97193492836443,100.0,68.1041968162084,80.1969677692231,031,808100,17,2871,1400000US17031808100,17031808100
202,"Census Tract 5001, Cook County, Illinois",27.5,46.6,6.2,46.0,0.0,10.0,5.2,11.1,95.1,0.4,99.5,3.0,0.3,6.8,18.1,26.4,11.6,8.9,15.5,0.0,6.2,12.0,17.1,0.0,35.1,1.3,14.5,0.0,69.8,69.8,4.8,8.2,0.0,13.0,98.1,0.0,0.0,0.7,0.0,0.0,0.0,53.5,2.2,0.6,28.8,22.9,36.5,24.9,3.9,4.4,24.5,0.0,0.0,1.6,high,90.06787569346855,71.95299793368116,98.03831111138328,66.80357156103724,82.80099687450016,91.78370039906252,100.0,77.88712011577425,80.48753649302462,031,500100,17,844,1400000US17031500100,17031500100
203,"Census Tract 5204, Cook County, Illinois",16.0,22.5,1.7,32.0,0.0,0.0,11.5,2.4,97.1,0.2,70.7,79.3,2.6,12.8,17.0,19.7,6.7,3.7,9.6,0.4,6.4,9.0,20.1,3.9,26.1,2.8,23.5,3.7,49.2,49.2,15.0,13.8,19.0,10.4,89.7,1.6,0.0,0.6,0.0,0.0,0.0,65.1,3.6,1.2,27.7,19.2,47.4,14.0,5.0,4.7,14.0,0.0,0.0,90.5,low,76.80030822315527,73.10409592042633,65.46226942121018,66.18787044065903,83.07366755575536,133.2122534470184,100.0,134.32706222865414,123.20113889184998,031,520400,17,2779,1400000US17031520400,17031520400
204,"Census Tract 8209.02, Cook County, Illinois",13.4,20.9,3.2,63.0,9.7,45.9,10.8,5.7,93.8,0.3,68.3,60.5,5.1,7.0,30.6,16.8,7.8,6.5,11.1,0.0,2.5,9.8,18.1,5.4,24.7,2.0,11.5,6.9,71.7,71.7,12.9,8.8,9.8,7.5,93.1,3.8,0.0,0.0,0.0,0.0,0.0,84.2,3.45,5.2,27.8,1.7,35.0,41.3,0.0,6.0,14.0,0.5,0.2,80.6,low,96.26606029334248,91.85162013451729,101.54363028646117,76.65478948708882,124.15605019820772,152.9251491998096,100.0,133.57452966714908,118.55203931102542,031,820902,17,57,1400000US17031820902,17031820902
205,"Census Tract 8228.01, Cook County, Illinois",9.3,51.4,0.9,32.0,0.0,36.4,3.1,14.1,87.4,0.0,80.1,27.1,18.1,6.6,29.1,18.8,12.1,15.2,8.2,0.0,9.9,8.4,16.7,4.1,27.3,0.3,2.6,8.5,69.6,69.6,7.6,5.4,29.1,0.0,94.6,2.5,4.8,6.9,0.0,0.0,1.3,65.7,2.21,2.1,30.2,25.8,9.9,10.6,0.0,7.6,21.1,0.3,4.5,74.6,low,116.35756468170678,129.6428794452819,121.37601470337772,83.06834282436198,88.34530072668952,87.80678819349217,100.0,77.88712011577425,92.11028544508595,031,822801,17,1236,1400000US17031822801,17031822801
206,"Census Tract 6404, Cook County, Illinois",5.2,23.9,2.7,135.0,0.0,0.0,11.9,7.0,78.6,1.0,81.4,36.0,11.3,6.1,16.5,32.3,5.9,5.0,19.8,0.9,1.8,10.2,16.6,2.6,30.0,4.3,11.2,2.4,74.8,74.8,12.5,3.8,0.0,100.0,92.9,0.0,23.8,0.8,0.0,0.0,0.0,83.6,3.26,0.0,30.9,0.0,16.7,27.3,0.0,6.1,17.3,4.7,0.0,81.7,low,93.50411902690607,108.69064638361381,98.35934281801173,88.66096133446419,82.9827773286703,105.88886383320772,100.0,115.5137481910275,104.8953092923534,031,640400,17,333,1400000US17031640400,17031640400
207,"Census Tract 6604, Cook County, Illinois",13.0,24.6,5.9,32.0,0.0,0.0,10.2,3.5,95.6,0.0,58.9,82.0,1.8,13.9,14.6,25.6,17.4,4.3,10.2,0.0,7.7,15.6,7.1,1.6,30.7,4.1,33.9,1.4,30.7,30.7,23.0,12.0,27.9,67.3,91.5,0.0,7.2,1.6,0.0,0.5,2.9,61.3,4.75,1.0,31.1,10.0,35.7,25.3,0.0,7.1,12.0,0.0,0.0,39.9,low,62.917777267736966,63.85969173045808,56.69246408405676,74.44852713906684,68.53123122214393,172.63804495260075,100.0,155.7742402315485,140.34469359614042,031,660400,17,994,1400000US17031660400,17031660400
208,"Census Tract 6608, Cook County, Illinois",33.3,30.8,3.6,53.0,28.2,16.8,8.9,6.6,88.7,0.0,81.9,36.3,1.1,16.3,20.9,33.8,8.6,2.3,9.2,0.4,10.4,15.8,6.8,0.5,24.8,4.8,31.6,0.8,34.5,34.5,17.8,17.0,14.4,37.5,75.5,14.2,18.9,0.9,0.0,0.9,1.9,34.8,3.64,3.7,32.2,20.8,32.4,37.7,1.6,10.2,11.5,0.6,0.0,22.2,high,63.15513159532136,55.56578701814423,66.42970280740123,76.75740634048519,79.1653877910973,139.82136653685114,100.0,110.6222865412446,106.05758418755951,031,660800,17,2116,1400000US17031660800,17031660800
