,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,Popo_Density_Per_Hector
33,"Census Tract 1833, Los Angeles County, California",3256.00,989.00,717.00,15.00,27.50,3.29,3.72,9.80,0.00,18.00,5.70,13.60,6.50,92.00,0.50,58.00,67.20,4.10,6.00,27.60,34.40,10.80,3.90,16.40,0.00,3.30,9.40,17.40,5.00,81303.00,30.00,4.00,7.70,3.60,30608.00,35950.00,31023.00,60.70,60.70,9.80,5.20,0.00,0.00,1052.00,94.00,0.00,0.00,1052.00,06,037,183300,0.00,0.00,4.10,4.80,989.00,52.40,471.00,3.68,2.30,32.40,1.90,0.00,1.00,54.20,1550.00,1310.00,4.70,16.40,0.00,0.20,46.50,3256.00,54,1374,low,0.02
34,"Census Tract 1835.10, Los Angeles County, California",2612.00,774.00,549.00,17.10,29.10,3.37,3.97,8.00,73.00,13.50,0.00,15.00,10.50,95.90,0.00,66.20,69.90,3.40,8.40,37.20,23.70,10.60,8.30,7.70,0.00,1.60,14.50,11.80,7.40,91728.00,34.00,5.90,10.20,7.30,33429.00,50208.00,37823.00,63.40,63.40,11.10,8.60,0.00,58.60,787.00,98.30,0.00,0.00,787.00,06,037,183510,0.00,0.00,0.00,2.00,774.00,69.80,234.00,3.50,1.60,24.30,2.80,0.00,0.00,71.30,2143.00,1643.00,6.90,15.80,0.00,1.00,50.60,2612.00,50,1029,low,0.02
35,"Census Tract 2760, Los Angeles County, California",5561.00,2395.00,1434.00,6.00,40.10,2.32,2.87,8.70,0.00,0.00,0.00,2.90,7.80,91.30,0.00,81.00,26.90,13.80,1.90,68.00,9.30,8.00,8.00,17.00,1.10,5.40,3.50,10.60,22.20,145760.00,30.90,1.30,0.90,29.20,66121.00,82500.00,75938.00,87.00,87.00,2.50,0.00,0.00,0.00,2574.00,93.00,0.00,6.50,2574.00,06,037,276000,6.30,4.90,1.80,2.80,2395.00,78.40,518.00,2.49,5.90,17.50,0.00,0.70,0.80,63.50,3602.00,2184.00,4.10,25.50,0.70,2.80,72.60,5561.00,233,3083,high,0.04
36,"Census Tract 2912.10, Los Angeles County, California",5488.00,1596.00,1252.00,17.90,21.60,3.41,3.80,6.20,8.00,12.00,0.00,11.00,7.70,89.50,0.00,58.80,65.30,1.60,13.60,24.40,18.40,9.90,4.90,13.00,0.00,3.90,10.50,11.50,2.80,70865.00,30.10,4.30,12.80,3.00,24522.00,32763.00,36856.00,51.80,51.80,8.10,18.80,0.00,80.80,1627.00,98.10,0.00,3.80,1627.00,06,037,291210,20.60,3.00,3.40,2.60,1596.00,50.40,792.00,3.54,0.00,30.00,0.00,0.00,4.10,20.90,1866.00,1209.00,8.80,17.00,0.20,1.00,45.60,5488.00,124,1979,high,0.02
37,"Census Tract 2932.02, Los Angeles County, California",6623.00,1766.00,1389.00,18.70,21.30,3.72,4.05,8.60,44.00,10.00,0.00,17.90,6.70,89.50,0.20,54.80,75.50,2.10,8.60,18.30,32.60,11.90,3.40,14.90,0.00,9.30,19.80,5.30,1.40,56845.00,10.00,3.20,20.30,1.20,21917.00,31964.00,35125.00,35.70,35.70,21.60,32.40,43.20,51.70,1966.00,89.80,5.10,5.20,1966.00,06,037,293202,8.80,0.00,7.50,6.30,1766.00,17.80,1451.00,4.03,3.30,27.40,0.00,10.20,2.50,14.90,2654.00,1203.00,9.60,5.50,0.60,0.00,28.10,6623.00,105,2289,high,0.02
38,"Census Tract 5767, Los Angeles County, California",3989.00,2129.00,747.00,7.00,64.90,1.79,2.62,12.70,17.00,-666666666.00,-666666666.00,2.90,7.30,83.10,1.00,81.10,25.30,16.70,6.30,42.30,16.00,9.40,10.20,16.40,0.00,5.30,14.30,9.90,7.20,84455.00,20.40,0.00,5.30,15.80,45521.00,69891.00,60919.00,75.80,75.80,7.40,3.70,0.00,0.00,2364.00,90.10,0.00,8.60,2364.00,06,037,576700,27.20,0.40,4.70,6.60,2129.00,40.30,1271.00,1.86,8.00,22.30,2.70,0.00,0.00,37.60,2772.00,1482.00,3.90,27.20,0.40,3.40,74.00,3989.00,83,2,low,0.02
39,"Census Tract 1212.10, Los Angeles County, California",3066.00,785.00,579.00,20.00,26.20,3.73,4.58,2.40,61.00,0.00,0.00,14.00,4.90,97.00,0.00,47.90,76.60,2.20,6.30,31.80,25.30,8.80,3.60,11.00,0.00,3.60,17.50,14.50,2.90,76162.00,40.40,3.60,10.80,2.90,26692.00,28875.00,43897.00,46.80,46.80,14.90,7.80,0.00,28.70,818.00,96.00,0.00,0.00,818.00,06,037,121210,13.10,0.00,2.40,5.00,785.00,62.90,291.00,3.96,1.00,35.70,2.00,0.00,0.00,14.60,2035.00,1191.00,4.00,23.10,0.00,1.40,53.70,3066.00,199,2365,high,0.06
40,"Census Tract 1231.04, Los Angeles County, California",4537.00,1557.00,1033.00,13.90,33.70,2.81,3.51,5.20,45.00,0.00,8.20,12.20,7.10,92.50,0.00,60.30,62.80,2.10,6.10,29.00,27.80,7.30,6.40,10.40,0.00,3.50,12.90,9.40,4.00,62651.00,22.30,2.40,9.30,5.20,28188.00,41316.00,40903.00,48.40,48.40,10.10,19.80,32.60,38.00,1661.00,93.70,0.00,4.40,1661.00,06,037,123104,26.30,0.00,15.70,5.20,1557.00,24.80,1171.00,3.29,1.80,29.40,0.00,0.00,0.00,56.70,2693.00,1143.00,8.90,13.70,0.00,0.00,64.60,4537.00,78,1262,low,0.02
41,"Census Tract 1246, Los Angeles County, California",3031.00,1370.00,716.00,8.00,47.70,2.21,2.79,12.50,0.00,0.00,29.60,1.90,11.10,83.10,0.00,79.30,20.50,10.00,5.60,50.40,19.60,6.90,7.90,10.50,0.00,5.70,3.50,12.00,9.40,94411.00,23.20,0.00,1.60,14.40,44265.00,76250.00,48693.00,80.70,80.70,8.30,2.80,48.50,0.00,1439.00,95.20,3.80,2.80,1439.00,06,037,124600,19.50,0.60,4.80,2.80,1370.00,39.10,835.00,2.52,7.90,14.60,0.00,0.00,0.00,87.10,3111.00,1657.00,2.10,21.30,0.00,6.50,82.00,3031.00,112,1603,high,0.04
42,"Census Tract 1271.02, Los Angeles County, California",5663.00,1649.00,1139.00,18.40,30.90,3.42,4.06,8.90,60.00,15.90,0.00,13.30,7.30,90.80,0.00,51.70,77.30,0.70,12.50,26.00,24.60,18.30,4.60,18.50,0.00,5.90,11.90,17.60,5.80,69546.00,15.30,5.40,10.30,8.40,23352.00,30259.00,27344.00,35.90,35.90,18.30,11.20,47.50,22.20,1697.00,97.20,0.00,1.40,1697.00,06,037,127102,46.20,0.00,6.70,9.10,1649.00,35.10,1071.00,2.78,4.20,30.80,1.40,0.00,11.80,38.20,2166.00,1252.00,7.90,7.40,0.50,2.20,36.10,5663.00,85,2903,high,0.02
43,"Census Tract 1283.02, Los Angeles County, California",4832.00,1480.00,881.00,11.80,40.50,3.18,4.25,7.80,18.00,0.00,22.20,17.70,5.90,88.00,2.10,54.10,69.50,2.80,8.20,14.40,32.30,4.90,4.40,18.10,0.00,4.60,13.90,10.40,0.30,52912.00,17.10,2.60,17.40,0.00,23018.00,30761.00,28583.00,38.40,38.40,22.80,24.40,20.30,41.80,1549.00,95.50,0.00,2.90,1549.00,06,037,128302,24.10,0.90,4.20,9.00,1480.00,17.00,1228.00,3.64,5.00,22.20,0.00,0.00,4.40,18.70,1925.00,1187.00,4.90,9.20,0.70,0.10,76.00,4832.00,68,1424,low,0.01
44,"Census Tract 1287.02, Los Angeles County, California",6026.00,2825.00,1455.00,8.10,48.50,2.09,2.63,11.90,0.00,0.00,33.30,2.20,11.30,80.30,0.00,76.20,21.80,14.00,7.50,58.80,15.20,12.00,8.80,16.80,0.00,5.30,9.10,10.20,17.00,114913.00,20.70,0.50,2.50,30.20,40694.00,82604.00,50575.00,77.70,77.70,7.70,3.60,7.10,8.10,2936.00,96.20,0.00,3.70,2936.00,06,037,128702,47.00,0.00,3.10,1.50,2825.00,39.00,1723.00,2.27,2.30,18.90,0.00,0.00,0.00,63.60,3314.00,1770.00,4.90,18.60,5.00,1.40,79.10,6026.00,164,4535,high,0.03
45,"Census Tract 2657, Los Angeles County, California",4866.00,2411.00,1031.00,4.20,57.20,2.01,2.91,9.60,74.00,0.00,0.00,1.30,3.70,87.50,0.40,64.50,40.70,6.60,6.30,68.70,13.90,6.90,5.00,19.60,1.00,9.60,2.20,8.10,25.20,140968.00,29.60,0.00,0.80,37.20,53369.00,86815.00,71029.00,79.70,79.70,6.10,8.40,0.00,0.00,2707.00,89.10,0.00,3.70,2707.00,06,037,265700,49.70,0.00,2.40,5.60,2411.00,44.40,1340.00,2.16,1.20,26.90,1.60,1.20,0.00,22.80,4001.00,1999.00,3.30,31.40,1.00,3.70,81.40,4866.00,123,1563,low,0.03
46,"Census Tract 2673, Los Angeles County, California",4788.00,2210.00,841.00,6.70,61.90,2.13,2.75,21.70,0.00,-666666666.00,-666666666.00,3.80,4.00,81.50,0.90,64.70,42.20,9.00,6.30,59.70,10.60,12.20,9.90,19.80,0.00,5.80,9.40,12.10,10.40,92854.00,17.00,0.40,4.20,9.80,50473.00,62868.00,63458.00,70.90,70.90,7.70,13.90,0.00,-666666666.00,2210.00,100.00,0.00,0.00,2210.00,06,037,267300,35.20,0.00,13.30,22.60,2210.00,14.40,1891.00,2.23,10.40,20.50,0.00,0.00,0.00,68.70,3330.00,1572.00,3.90,11.80,0.00,3.40,61.50,4788.00,43,2336,high,0.01
47,"Census Tract 2675.02, Los Angeles County, California",3601.00,1641.00,705.00,11.90,57.00,2.19,3.11,13.00,10.00,-666666666.00,-666666666.00,4.10,3.30,78.40,1.40,63.60,44.50,7.20,6.20,52.10,14.90,16.40,8.30,18.30,0.00,3.20,6.80,15.90,7.80,100683.00,16.10,4.80,7.10,15.60,55861.00,73831.00,72813.00,68.10,68.10,11.20,9.40,21.30,0.00,1762.00,93.10,0.00,3.10,1762.00,06,037,267502,20.80,1.60,9.00,6.50,1641.00,24.70,1236.00,2.47,10.90,16.10,0.00,0.00,0.00,39.30,3114.00,1692.00,5.70,12.10,0.40,3.90,73.80,3601.00,43,1089,low,0.01
48,"Census Tract 2677, Los Angeles County, California",3269.00,1643.00,595.00,3.70,63.80,1.99,2.75,18.00,0.00,0.00,0.00,3.60,3.00,81.30,1.40,68.60,43.30,9.60,2.70,64.20,16.40,8.60,11.80,26.20,0.00,3.00,6.60,20.30,14.60,126559.00,13.80,0.40,1.80,23.40,50386.00,79435.00,77708.00,80.60,80.60,9.50,3.20,0.00,-666666666.00,1826.00,90.00,4.10,1.90,1826.00,06,037,267700,23.60,1.00,12.30,9.20,1643.00,32.50,1109.00,1.72,8.40,23.30,0.00,0.00,0.00,69.30,3448.00,1978.00,3.40,16.50,0.80,4.60,59.50,3269.00,81,2146,high,0.02
49,"Census Tract 2702, Los Angeles County, California",3120.00,1220.00,646.00,18.80,47.00,2.42,3.29,8.70,0.00,0.00,0.00,3.10,7.30,90.00,1.10,53.00,66.70,2.20,4.20,35.10,28.70,10.90,5.30,17.30,0.40,5.20,8.70,9.20,6.50,78808.00,21.70,2.30,7.60,8.70,30730.00,44250.00,40485.00,54.90,54.90,18.40,10.10,0.00,7.90,1338.00,91.20,5.90,5.20,1338.00,06,037,270200,2.20,0.00,8.50,9.90,1220.00,36.80,771.00,3.06,2.50,26.70,0.00,0.00,0.00,72.40,2505.00,1244.00,3.40,16.90,0.90,1.40,71.80,3120.00,75,2118,high,0.02
50,"Census Tract 2712, Los Angeles County, California",2734.00,1175.00,426.00,5.50,63.70,2.32,3.49,18.00,51.00,0.00,0.00,6.90,5.40,83.10,0.00,63.70,55.40,5.00,1.80,48.50,18.80,9.20,9.60,20.00,0.00,11.20,7.70,8.50,6.00,84860.00,13.10,0.70,5.40,4.70,37212.00,53828.00,59071.00,70.50,70.50,6.50,10.30,0.00,100.00,1225.00,95.90,9.60,2.50,1225.00,06,037,271200,39.10,2.10,17.60,9.50,1175.00,20.80,931.00,2.39,4.90,18.70,0.00,0.00,0.00,68.40,3045.00,1736.00,4.20,8.30,1.90,2.60,64.40,2734.00,52,1107,low,0.02
51,"Census Tract 2721, Los Angeles County, California",4678.00,1849.00,1011.00,8.80,45.30,2.53,3.13,14.50,15.00,0.00,0.00,3.20,7.50,83.30,0.20,69.30,42.30,6.90,5.40,63.20,12.90,7.50,7.70,20.70,0.90,4.20,4.10,16.30,17.30,123458.00,21.50,4.30,6.20,19.90,50045.00,79940.00,67170.00,72.80,72.80,8.00,9.30,0.00,53.60,1883.00,98.20,0.00,1.00,1883.00,06,037,272100,6.50,0.00,3.00,5.90,1849.00,54.90,834.00,2.45,4.10,23.10,0.00,0.00,0.00,29.30,3392.00,1600.00,4.20,17.70,0.60,3.80,83.90,4678.00,119,1828,high,0.03
52,"Census Tract 2723.01, Los Angeles County, California",3097.00,1312.00,614.00,9.80,53.20,2.25,2.97,14.70,0.00,-666666666.00,-666666666.00,2.90,4.30,83.40,1.10,72.40,39.80,7.40,10.90,58.40,18.70,3.90,4.20,26.80,0.00,5.30,9.40,17.00,10.20,97683.00,21.70,0.60,1.60,17.90,43790.00,71765.00,51161.00,71.00,71.00,8.50,7.70,0.00,100.00,1345.00,97.50,0.00,0.00,1345.00,06,037,272301,8.60,0.00,4.20,3.10,1312.00,38.70,804.00,2.51,5.60,30.00,0.00,1.80,0.00,65.00,2805.00,1735.00,4.50,19.40,0.30,3.70,71.50,3097.00,60,616,low,0.02
53,"Census Tract 2723.02, Los Angeles County, California",4423.00,1832.00,860.00,7.80,53.10,2.41,3.38,12.20,0.00,0.00,12.10,12.20,3.00,89.90,0.90,58.00,60.10,4.80,4.70,36.90,37.00,11.90,1.50,18.40,0.10,5.50,8.50,14.00,4.90,78597.00,15.40,3.90,3.90,6.50,32048.00,45652.00,50064.00,55.00,55.00,16.80,11.00,0.00,67.60,2045.00,89.60,8.30,3.60,2045.00,06,037,272302,26.20,0.00,18.20,5.90,1832.00,13.30,1589.00,2.31,4.20,26.30,0.00,0.00,0.00,16.90,3509.00,1408.00,4.00,13.20,0.20,0.20,49.70,4423.00,50,1051,low,0.01
54,"Census Tract 2754, Los Angeles County, California",3942.00,2043.00,1096.00,7.80,46.40,1.93,2.43,8.30,17.00,0.00,91.10,3.60,5.70,82.00,0.50,73.50,26.20,11.00,6.00,69.00,6.30,9.60,4.10,22.40,0.00,1.60,3.20,8.20,29.70,152743.00,15.60,2.50,3.40,35.40,93750.00,125586.00,97676.00,85.80,85.80,3.30,0.00,0.00,0.00,2159.00,94.60,0.00,0.00,2159.00,06,037,275400,57.70,4.80,14.40,10.70,2043.00,45.30,1117.00,2.01,6.10,15.30,1.10,1.20,0.00,61.80,3283.00,2809.00,4.80,15.40,2.10,2.40,75.20,3942.00,75,2238,high,0.02
55,"Census Tract 2766.01, Los Angeles County, California",4129.00,1644.00,987.00,8.00,40.00,2.51,2.93,14.10,0.00,0.00,100.00,1.20,6.80,84.40,0.40,80.30,27.20,7.20,4.60,63.80,16.30,6.10,9.00,28.80,0.90,6.00,5.40,8.90,30.20,181725.00,28.60,1.80,2.30,43.40,50494.00,82826.00,55202.00,83.80,83.80,3.10,6.50,19.60,0.00,1814.00,90.60,2.00,3.00,1814.00,06,037,276601,4.70,0.00,2.30,1.30,1644.00,60.70,646.00,2.69,4.00,26.10,2.10,0.00,0.00,21.30,3732.00,2017.00,6.20,22.40,1.80,4.60,74.00,4129.00,223,2524,high,0.05
56,"Census Tract 2911.10, Los Angeles County, California",4059.00,1283.00,904.00,32.70,29.50,3.16,3.76,6.90,58.00,8.40,37.30,12.90,12.00,95.20,0.00,78.60,41.90,0.00,5.60,16.70,30.20,12.80,2.80,8.60,0.50,3.00,20.00,2.70,2.70,56833.00,30.60,11.80,23.10,3.90,25479.00,46958.00,33654.00,40.20,40.20,12.80,22.30,25.00,38.50,1340.00,95.70,0.00,2.00,1340.00,06,037,291110,14.50,0.00,5.70,6.20,1283.00,26.30,945.00,3.41,2.30,21.90,0.00,0.00,0.00,28.10,2625.00,1052.00,8.10,14.20,0.00,0.20,27.10,4059.00,71,2171,high,0.02
57,"Census Tract 2911.20, Los Angeles County, California",2327.00,636.00,469.00,24.20,26.30,3.66,4.33,5.50,33.00,0.00,10.30,14.50,10.00,97.60,0.00,62.10,66.90,0.00,9.70,16.30,28.30,9.90,2.10,7.10,0.00,4.40,9.60,8.30,0.90,60084.00,12.70,9.70,13.80,1.30,23652.00,26893.00,27034.00,43.00,43.00,18.00,23.00,0.00,50.00,670.00,94.90,0.00,2.20,670.00,06,037,291120,20.90,0.00,8.70,3.10,636.00,23.70,485.00,5.17,2.20,19.50,0.00,0.00,0.00,21.20,2447.00,1053.00,6.50,6.30,0.00,0.00,17.10,2327.00,70,1598,high,0.03
58,"Census Tract 2946.10, Los Angeles County, California",4288.00,1159.00,850.00,14.80,26.70,3.69,4.31,7.20,65.00,0.00,0.00,20.40,6.40,89.30,1.20,61.00,80.10,0.60,2.70,11.20,22.20,18.00,3.40,16.90,0.00,4.70,13.40,9.10,1.40,59695.00,21.50,4.90,17.90,0.90,22101.00,31551.00,26169.00,39.40,39.40,19.40,22.90,0.00,48.50,1216.00,95.30,3.90,0.00,1216.00,06,037,294610,10.00,0.00,4.20,12.40,1159.00,32.20,786.00,3.72,1.10,36.20,0.00,3.80,6.20,11.50,2015.00,1140.00,8.70,10.60,0.00,0.20,47.80,4288.00,82,1709,high,0.02
59,"Census Tract 2946.20, Los Angeles County, California",4755.00,1116.00,916.00,6.60,17.90,4.26,4.78,3.50,72.00,0.00,5.10,14.80,7.60,96.20,0.00,64.40,78.70,0.20,8.20,15.50,15.10,15.00,2.60,9.20,0.50,1.40,9.80,9.40,0.00,53648.00,32.30,3.00,22.30,0.00,24096.00,29231.00,27292.00,40.50,40.50,11.60,12.70,0.00,0.00,1124.00,99.30,0.00,0.00,1124.00,06,037,294620,1.10,0.00,2.60,10.00,1116.00,43.70,628.00,4.75,0.60,33.60,0.00,0.00,5.30,6.40,1625.00,1096.00,9.00,12.20,0.00,0.00,64.50,4755.00,84,1476,low,0.02
60,"Census Tract 2948.30, Los Angeles County, California",3892.00,1021.00,805.00,23.20,21.20,3.81,4.31,5.30,42.00,0.00,5.30,27.60,4.10,92.70,1.40,54.50,84.50,1.60,6.30,7.70,28.50,18.30,0.40,12.10,0.00,5.70,13.30,6.10,0.30,48426.00,14.30,11.00,24.00,0.40,21123.00,28313.00,30066.00,22.70,22.70,24.80,25.20,52.90,56.60,1030.00,99.10,0.00,0.00,1030.00,06,037,294830,13.20,0.00,9.40,15.60,1021.00,16.80,849.00,3.91,3.80,33.70,0.00,0.00,0.00,2.30,1661.00,1010.00,7.70,7.00,0.00,1.70,58.00,3892.00,88,2275,high,0.02
61,"Census Tract 2965, Los Angeles County, California",3867.00,1300.00,851.00,27.30,34.50,2.97,3.80,4.60,60.00,0.00,9.80,21.10,6.20,93.40,0.00,68.60,58.00,6.20,12.80,23.10,23.50,4.80,1.10,7.00,0.00,4.40,10.20,11.50,0.00,56913.00,30.60,7.10,15.50,0.00,24703.00,41458.00,40724.00,45.20,45.20,12.20,22.00,62.50,41.80,1356.00,95.90,5.10,0.80,1356.00,06,037,296500,2.70,0.00,9.40,3.20,1300.00,34.20,855.00,2.65,0.00,21.80,1.10,2.00,0.00,34.20,2163.00,1265.00,5.50,14.40,0.00,0.00,59.10,3867.00,90,1932,high,0.02
62,"Census Tract 1224.20, Los Angeles County, California",4381.00,1380.00,967.00,16.20,29.90,3.16,3.81,6.10,12.00,0.00,6.10,15.70,5.70,96.60,0.00,44.80,84.80,1.60,6.70,20.40,22.60,11.10,0.80,12.70,0.00,8.60,13.00,14.40,3.10,57913.00,13.00,6.10,15.10,3.60,25786.00,35330.00,23750.00,42.10,42.10,11.10,10.10,0.00,43.90,1380.00,100.00,0.00,0.00,1380.00,06,037,122420,40.70,1.30,10.90,5.30,1380.00,33.40,919.00,3.16,2.20,23.00,0.00,0.00,0.00,24.90,2320.00,1241.00,2.90,9.60,0.00,0.00,57.90,4381.00,86,1919,high,0.02
63,"Census Tract 1232.04, Los Angeles County, California",3004.00,1015.00,605.00,13.50,40.40,2.96,3.80,9.90,38.00,0.00,26.40,11.60,8.60,92.20,0.80,51.10,77.00,2.70,9.20,21.00,31.10,9.30,5.70,13.40,0.00,9.30,10.00,8.90,2.40,57882.00,10.60,2.60,16.70,0.00,24743.00,34015.00,29000.00,28.80,28.80,15.50,20.00,50.00,39.80,1092.00,92.90,0.00,7.40,1092.00,06,037,123204,18.20,0.00,18.50,9.30,1015.00,19.50,817.00,3.55,1.40,31.90,0.00,0.00,0.00,34.80,2643.00,1191.00,4.30,7.80,0.80,0.80,51.30,3004.00,32,1212,low,0.01
64,"Census Tract 1272.20, Los Angeles County, California",5005.00,1697.00,1032.00,20.10,39.20,2.94,3.69,10.30,6.00,18.90,14.20,12.60,8.30,89.40,0.00,47.00,79.00,0.60,11.00,19.00,28.60,9.90,4.00,12.70,0.00,6.30,13.10,11.60,4.60,63221.00,22.70,6.70,12.40,4.10,24365.00,31301.00,34271.00,44.40,44.40,18.70,15.80,33.30,43.30,1752.00,96.90,0.00,1.70,1752.00,06,037,127220,52.20,0.50,6.40,17.30,1697.00,26.50,1248.00,3.61,7.90,28.50,0.00,0.00,0.00,33.60,2354.00,1251.00,3.50,13.20,0.00,1.40,43.90,5005.00,65,2196,high,0.01
65,"Census Tract 5762, Los Angeles County, California",5658.00,2930.00,995.00,12.40,66.00,1.87,3.14,7.60,0.00,0.00,0.00,5.10,7.50,78.30,1.90,71.70,51.40,3.70,5.30,49.50,21.40,6.10,4.80,14.90,0.90,13.00,13.20,14.10,2.30,59953.00,15.80,5.40,18.40,3.20,30014.00,33402.00,57404.00,39.40,39.40,13.30,23.80,55.70,45.70,3118.00,94.00,0.00,3.40,3118.00,06,037,576200,51.70,0.90,19.10,29.00,2930.00,16.70,2442.00,1.32,7.40,14.30,0.00,2.70,7.00,26.60,2609.00,1092.00,7.20,11.60,1.80,0.80,59.20,5658.00,69,9,low,0.01
66,"Census Tract 5771, Los Angeles County, California",7003.00,3320.00,1419.00,8.70,57.30,2.08,2.89,13.10,0.00,0.00,0.00,2.70,5.90,85.10,0.40,87.60,20.00,10.70,2.70,55.90,13.10,7.50,8.20,12.20,0.00,3.80,5.70,12.00,8.60,92719.00,14.50,1.80,3.30,14.40,49009.00,70800.00,51308.00,82.60,82.60,4.30,2.70,4.50,10.30,3462.00,95.90,0.00,5.40,3462.00,06,037,577100,14.30,0.00,8.30,4.50,3320.00,32.90,2228.00,2.08,2.90,22.10,0.00,0.00,0.00,58.00,2704.00,1369.00,6.80,12.20,3.00,1.60,79.80,7003.00,121,17,low,0.02
67,"Census Tract 5772, Los Angeles County, California",5592.00,3117.00,1026.00,6.50,67.10,1.79,2.56,15.60,0.00,-666666666.00,-666666666.00,4.20,7.60,84.30,0.00,84.20,20.00,10.10,7.00,60.50,17.00,12.30,7.20,9.90,0.00,1.40,4.50,13.00,11.40,116367.00,16.30,0.40,2.80,24.50,58849.00,81714.00,65278.00,81.50,81.50,3.30,1.60,0.00,0.00,3318.00,93.90,0.00,0.00,3318.00,06,037,577200,15.10,0.00,5.20,10.20,3117.00,27.30,2265.00,1.90,7.10,16.60,0.00,0.00,0.90,40.80,2396.00,1669.00,1.10,13.30,0.30,1.80,81.00,5592.00,97,2,low,0.02
68,"Census Tract 5431, Los Angeles County, California",7161.00,1803.00,1543.00,32.70,14.40,3.94,4.24,4.20,13.00,0.00,26.10,15.00,10.60,92.80,0.00,77.90,44.00,0.00,5.30,23.10,20.20,11.20,5.10,9.10,0.00,12.00,9.30,17.70,6.90,83591.00,31.90,9.90,14.50,5.80,25791.00,35382.00,41554.00,50.00,50.00,9.90,14.10,0.00,44.10,1860.00,96.90,2.60,0.00,1860.00,06,037,543100,0.60,0.00,0.00,0.60,1803.00,68.20,573.00,3.59,1.70,22.00,3.00,1.80,4.80,5.90,1617.00,1415.00,7.00,13.20,0.00,0.00,26.50,7161.00,288,1,low,0.04
69,"Census Tract 5432.02, Los Angeles County, California",5442.00,1205.00,1042.00,18.40,13.50,4.51,4.90,3.10,79.00,0.00,14.00,16.30,1.50,87.20,0.20,65.80,77.40,0.00,13.50,8.40,16.40,8.30,2.00,7.60,0.00,5.40,19.30,13.30,0.00,56233.00,21.50,8.50,15.60,0.00,22364.00,36885.00,27566.00,37.50,37.50,12.50,21.70,30.00,57.10,1250.00,96.40,0.00,5.40,1250.00,06,037,543202,1.50,0.00,0.90,4.00,1205.00,48.10,625.00,4.24,5.10,26.20,5.50,0.00,0.00,4.10,1500.00,1236.00,9.80,10.10,0.00,0.00,47.80,5442.00,303,3,low,0.06
