,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,Popo_Density_Per_Hector
146,"Census Tract 123.01, San Francisco County, California",2116.00,1233.00,281.00,4.00,77.20,1.72,3.08,14.10,12.00,-666666666.00,-666666666.00,14.80,7.60,90.40,0.00,47.80,57.90,3.20,10.10,20.90,58.30,5.70,1.20,12.80,0.00,11.80,13.90,4.00,1.10,52975.00,31.00,9.80,12.20,5.00,25000.00,27813.00,54091.00,39.40,39.40,10.40,17.40,0.00,60.70,1695.00,72.70,0.00,16.50,1695.00,06,075,012301,91.50,0.00,9.00,77.40,1233.00,1.00,1221.00,-666666666.00,1.80,29.60,0.00,100.00,0.00,0.00,-666666666.00,736.00,4.30,19.80,0.60,1.20,47.90,2116.00,9,26159,high,0.0
147,"Census Tract 123.02, San Francisco County, California",2621.00,1943.00,228.00,2.00,88.30,1.35,2.44,13.40,0.00,-666666666.00,-666666666.00,4.50,5.60,67.60,6.80,59.90,41.90,4.70,7.20,58.80,18.20,7.50,6.70,29.00,0.00,18.10,8.10,12.30,3.70,84205.00,13.10,5.30,9.40,8.30,54278.00,84438.00,59565.00,68.90,68.90,7.20,3.50,-666666666.00,0.00,2272.00,85.50,-666666666.00,8.60,2272.00,06,075,012302,89.70,0.00,14.90,69.20,1943.00,0.00,1943.00,-666666666.00,12.90,19.70,-666666666.00,-666666666.00,-666666666.00,-666666666.00,-666666666.00,1518.00,0.90,11.20,0.00,0.70,48.00,2621.00,9,16071,high,0.0
148,"Census Tract 124.01, San Francisco County, California",4782.00,2749.00,725.00,4.70,73.60,1.68,3.25,5.30,15.00,-666666666.00,-666666666.00,16.50,5.20,83.70,0.10,53.20,51.30,8.60,6.60,35.50,47.90,8.00,8.10,14.90,0.00,12.60,16.60,11.20,0.60,56866.00,18.20,6.10,16.00,0.00,28993.00,37986.00,40159.00,51.30,51.30,10.10,11.30,100.00,69.90,3190.00,86.20,-666666666.00,7.80,3190.00,06,075,012401,82.10,0.00,9.30,74.80,2749.00,0.00,2749.00,-666666666.00,6.40,20.80,-666666666.00,-666666666.00,-666666666.00,-666666666.00,-666666666.00,966.00,5.50,12.00,0.00,2.00,48.50,4782.00,9,34775,high,0.0
149,"Census Tract 124.02, San Francisco County, California",4320.00,2643.00,537.00,6.40,79.70,1.51,2.70,11.10,36.00,0.00,0.00,3.60,3.70,83.50,0.90,61.70,45.10,6.90,4.30,60.50,11.60,3.80,11.70,26.00,0.00,10.80,6.90,6.00,13.70,120893.00,14.40,2.80,5.60,21.40,53991.00,104469.00,69412.00,66.60,66.60,6.80,8.00,31.90,26.80,2850.00,92.70,0.00,3.20,2850.00,06,075,012402,93.90,2.60,20.20,51.10,2643.00,5.70,2493.00,1.83,8.60,28.00,0.00,0.00,0.00,62.00,3019.00,1258.00,3.10,14.40,0.30,2.10,47.50,4320.00,35,51788,high,0.01
150,"Census Tract 125.01, San Francisco County, California",4002.00,2259.00,728.00,14.00,67.80,1.71,2.92,5.20,0.00,100.00,0.00,9.30,2.10,88.60,0.00,44.40,66.30,5.30,4.90,22.40,36.70,19.10,3.20,13.80,0.00,9.80,20.80,4.30,1.30,48733.00,22.30,5.20,17.80,4.10,23603.00,31017.00,36250.00,30.10,30.10,9.10,16.50,0.00,8.90,2628.00,86.00,0.00,3.60,2628.00,06,075,012501,98.50,0.00,17.80,63.40,2259.00,2.10,2211.00,1.44,9.30,40.60,0.00,0.00,31.30,68.80,-666666666.00,599.00,3.30,23.70,0.00,0.60,38.80,4002.00,13,52755,high,0.0
151,"Census Tract 125.02, San Francisco County, California",3584.00,2208.00,521.00,4.70,76.40,1.49,2.61,7.20,26.00,-666666666.00,-666666666.00,11.00,2.40,89.30,0.00,44.10,64.70,4.10,8.70,24.30,56.20,0.60,4.40,12.60,0.00,18.60,12.20,4.60,0.00,47450.00,37.40,6.60,18.50,0.00,22902.00,32933.00,31991.00,20.90,20.90,10.90,8.60,0.00,0.00,2310.00,95.60,0.00,1.50,2310.00,06,075,012502,87.60,0.00,18.00,72.10,2208.00,0.50,2196.00,-666666666.00,4.20,30.70,0.00,0.00,0.00,0.00,-666666666.00,512.00,3.70,39.10,0.00,1.00,30.70,3584.00,6,34692,high,0.0
152,"Census Tract 126.01, San Francisco County, California",2630.00,1568.00,496.00,1.10,68.40,1.68,2.57,10.70,0.00,-666666666.00,-666666666.00,0.80,1.70,83.60,0.70,78.60,22.10,16.30,1.50,75.80,5.20,8.60,24.30,35.50,0.00,0.60,6.30,10.20,32.80,182504.00,8.20,0.70,1.30,63.10,105313.00,143533.00,95517.00,97.70,97.70,0.30,0.00,0.00,0.00,1665.00,94.20,0.00,0.00,1665.00,06,075,012601,13.20,0.00,21.60,21.40,1568.00,18.20,1283.00,2.24,9.90,22.00,0.00,0.00,0.00,4.90,4001.00,2581.00,7.80,9.60,0.50,1.40,88.80,2630.00,17,2400,low,0.01
153,"Census Tract 126.02, San Francisco County, California",2688.00,1512.00,499.00,2.80,67.00,1.78,2.71,12.10,0.00,-666666666.00,-666666666.00,0.80,2.80,76.90,1.90,77.90,19.10,17.80,3.00,74.10,4.70,9.30,21.00,30.70,0.50,1.50,6.70,6.30,32.90,209707.00,14.10,0.00,0.00,65.70,104063.00,127500.00,100893.00,91.80,91.80,2.60,0.00,0.00,0.00,1783.00,84.80,0.60,2.10,1783.00,06,075,012602,23.00,0.00,7.10,18.50,1512.00,21.10,1193.00,2.61,6.10,17.60,0.00,0.00,0.00,15.00,4001.00,2380.00,7.80,12.30,0.00,1.00,85.00,2688.00,62,4636,low,0.02
154,"Census Tract 129.01, San Francisco County, California",2661.00,1496.00,466.00,1.10,68.90,1.77,2.49,17.40,0.00,-666666666.00,-666666666.00,0.00,2.60,85.00,0.70,81.70,15.60,13.50,4.10,76.80,2.90,9.40,20.40,33.50,0.00,4.10,4.30,4.90,35.10,190182.00,10.80,0.70,0.00,50.40,96831.00,110774.00,91087.00,94.10,94.10,1.50,0.00,0.00,-666666666.00,1700.00,88.00,6.70,3.10,1700.00,06,075,012901,14.30,0.00,10.10,14.40,1496.00,22.30,1162.00,2.13,3.80,22.90,0.00,0.00,0.00,25.70,4001.00,2224.00,5.90,11.60,0.00,1.80,86.20,2661.00,18,3243,low,0.01
155,"Census Tract 129.02, San Francisco County, California",4026.00,2057.00,608.00,6.60,70.40,1.92,2.41,26.10,0.00,-666666666.00,-666666666.00,1.10,2.90,78.50,1.00,87.60,10.70,19.20,1.30,63.10,7.20,6.70,10.90,39.70,0.00,4.20,0.80,11.10,26.80,168683.00,23.50,0.00,0.00,31.70,80462.00,102917.00,84695.00,92.70,92.70,1.20,6.40,0.00,36.50,2203.00,93.40,0.00,0.00,2203.00,06,075,012902,12.80,0.00,12.20,13.40,2057.00,22.20,1600.00,2.01,5.90,22.50,0.00,0.00,2.40,11.20,4001.00,2348.00,1.80,16.70,0.40,4.40,87.50,4026.00,35,7834,low,0.01
156,"Census Tract 131.01, San Francisco County, California",4139.00,2451.00,735.00,3.40,70.00,1.65,2.42,13.80,0.00,-666666666.00,-666666666.00,0.60,2.50,75.70,4.30,82.30,20.10,11.40,3.80,73.10,5.70,6.90,17.50,33.30,0.00,2.00,5.00,8.20,36.30,188121.00,10.20,1.20,1.10,55.10,105423.00,126597.00,112074.00,91.80,91.80,2.50,2.40,0.00,-666666666.00,2672.00,91.70,0.00,0.00,2672.00,06,075,013101,52.80,0.00,11.40,14.60,2451.00,15.10,2082.00,1.74,6.70,19.80,3.80,3.50,0.00,33.10,4001.00,2516.00,6.10,10.10,0.00,0.70,81.80,4139.00,17,4182,low,0.0
157,"Census Tract 131.02, San Francisco County, California",2959.00,1514.00,711.00,3.80,53.00,1.92,2.35,15.00,0.00,-666666666.00,-666666666.00,1.30,2.40,79.30,0.90,75.20,23.70,15.40,3.40,65.80,5.10,6.80,19.10,32.50,0.00,5.00,0.00,12.00,39.90,218664.00,16.80,0.00,0.60,44.00,97188.00,138696.00,94063.00,89.20,89.20,2.80,5.80,26.10,100.00,1758.00,86.10,0.00,9.60,1758.00,06,075,013102,50.20,0.60,11.10,10.90,1514.00,20.20,1208.00,2.18,6.20,22.50,0.00,0.00,0.00,18.00,4001.00,2558.00,5.60,14.00,1.60,3.60,74.90,2959.00,23,3974,low,0.01
158,"Census Tract 158.01, San Francisco County, California",4164.00,1800.00,835.00,14.10,53.60,2.27,3.11,13.00,0.00,0.00,0.00,1.40,5.80,88.00,1.80,77.50,22.30,11.50,8.40,55.40,15.00,10.90,8.20,27.00,0.00,8.20,8.10,7.80,22.70,141221.00,26.30,5.30,8.90,22.90,65000.00,113871.00,64766.00,71.00,71.00,5.30,15.10,0.00,48.40,1877.00,95.90,0.00,0.00,1877.00,06,075,015801,23.90,0.50,6.30,7.90,1800.00,32.20,1221.00,2.39,5.10,27.10,2.20,1.20,0.00,28.50,3233.00,1407.00,7.20,17.80,4.50,1.50,50.70,4164.00,34,12481,high,0.01
159,"Census Tract 158.02, San Francisco County, California",3321.00,1586.00,461.00,1.90,70.90,2.05,3.06,22.20,0.00,-666666666.00,-666666666.00,1.40,3.00,86.80,1.70,87.10,19.90,14.70,2.90,68.70,6.10,6.00,8.10,26.70,0.00,2.20,5.10,7.60,24.70,174766.00,16.50,0.70,3.20,33.00,76429.00,94833.00,77708.00,85.90,85.90,4.20,1.50,0.00,-666666666.00,1714.00,92.50,0.00,0.00,1714.00,06,075,015802,20.10,0.00,9.40,21.80,1586.00,19.40,1279.00,2.22,4.30,23.50,0.00,0.00,0.00,31.90,4001.00,1738.00,8.80,10.60,1.50,5.30,78.40,3321.00,17,5020,low,0.01
160,"Census Tract 168.01, San Francisco County, California",3746.00,1795.00,401.00,1.30,77.70,2.09,2.63,34.60,0.00,-666666666.00,-666666666.00,2.90,3.50,84.30,1.80,79.30,19.80,11.50,1.90,67.10,9.10,13.30,3.80,28.10,0.00,3.80,8.60,9.50,26.70,175737.00,13.90,2.20,2.90,29.70,73664.00,92375.00,87162.00,79.50,79.50,6.80,5.20,0.00,-666666666.00,1942.00,92.40,7.40,0.50,1942.00,06,075,016801,30.90,8.80,12.10,10.70,1795.00,17.50,1481.00,1.98,5.80,30.90,0.00,0.00,0.00,33.80,3472.00,1828.00,2.80,8.00,0.90,2.10,79.90,3746.00,22,9095,low,0.01
161,"Census Tract 168.02, San Francisco County, California",3642.00,1984.00,571.00,5.40,71.20,1.77,2.57,18.10,0.00,0.00,0.00,4.60,2.10,84.90,0.20,79.50,26.90,10.60,2.80,64.70,16.60,6.80,9.10,23.70,0.00,3.10,8.60,15.80,24.30,167680.00,16.80,2.70,4.00,38.00,81723.00,86853.00,108793.00,77.00,77.00,7.00,4.20,0.00,0.00,2200.00,90.20,0.00,2.20,2200.00,06,075,016802,48.30,3.00,12.50,24.00,1984.00,22.50,1538.00,1.91,8.30,27.20,0.00,0.00,0.00,29.60,4001.00,1594.00,4.40,13.50,0.50,1.50,60.60,3642.00,21,8825,low,0.01
162,"Census Tract 171.01, San Francisco County, California",3888.00,1700.00,773.00,2.10,54.50,2.22,2.84,17.40,0.00,-666666666.00,-666666666.00,0.70,2.70,78.40,1.30,80.60,21.00,6.40,4.10,77.20,5.90,6.90,9.10,33.50,0.40,1.80,2.60,4.60,44.70,223977.00,15.90,1.40,0.60,60.00,95511.00,139550.00,96169.00,88.50,88.50,1.00,0.00,0.00,0.00,1959.00,86.80,0.00,1.30,1959.00,06,075,017101,5.60,0.00,8.60,6.20,1700.00,43.80,955.00,2.48,9.30,24.80,0.00,0.00,0.00,16.00,4001.00,2375.00,3.50,13.90,2.90,3.60,84.80,3888.00,31,3255,low,0.01
163,"Census Tract 171.02, San Francisco County, California",3828.00,1658.00,837.00,4.30,49.50,2.29,2.78,17.30,0.00,-666666666.00,-666666666.00,1.30,2.00,87.00,1.50,81.40,20.00,12.20,3.40,72.10,7.30,11.30,9.70,28.90,0.00,4.50,1.10,7.70,39.70,229668.00,14.40,1.10,0.60,49.90,82500.00,107250.00,81140.00,91.50,91.50,2.00,2.40,8.70,41.70,1866.00,88.90,3.50,0.90,1866.00,06,075,017102,0.90,0.00,2.40,5.90,1658.00,41.40,971.00,2.65,5.80,24.10,1.50,0.00,0.00,22.10,4001.00,2416.00,7.60,12.30,0.00,2.50,81.20,3828.00,29,4709,low,0.01
164,"Census Tract 178.01, San Francisco County, California",3654.00,2389.00,833.00,5.30,65.10,1.53,2.14,8.60,0.00,-666666666.00,-666666666.00,9.00,0.90,83.50,1.40,29.70,67.90,3.10,2.40,76.80,10.20,3.20,10.10,39.70,0.00,9.20,9.00,3.80,13.70,193413.00,39.10,0.00,3.80,25.30,95737.00,153182.00,71731.00,53.60,53.60,2.00,1.70,0.00,-666666666.00,2671.00,89.40,0.00,2.50,2671.00,06,075,017801,93.40,1.20,20.20,45.80,2389.00,16.40,1997.00,1.82,5.70,31.50,4.10,0.00,0.00,35.20,4001.00,433.00,2.50,51.40,0.00,0.70,36.40,3654.00,21,12668,high,0.01
165,"Census Tract 178.02, San Francisco County, California",5782.00,2535.00,936.00,5.80,63.10,2.10,2.88,19.30,0.00,-666666666.00,-666666666.00,5.00,4.10,73.30,3.70,60.50,39.70,4.20,5.20,60.30,19.80,12.80,6.10,33.30,0.40,8.60,6.10,7.10,21.50,139018.00,13.50,2.20,11.50,29.70,45662.00,72024.00,52194.00,56.90,56.90,5.40,13.40,0.00,38.70,2973.00,85.30,0.00,8.70,2973.00,06,075,017802,51.00,13.10,12.70,23.90,2535.00,22.40,1968.00,1.97,8.80,26.80,0.00,0.00,0.00,45.30,4001.00,1395.00,3.50,9.20,0.60,1.80,41.90,5782.00,51,37046,high,0.01
166,"Census Tract 204.01, San Francisco County, California",3260.00,1590.00,536.00,2.00,66.30,2.05,2.63,24.40,0.00,-666666666.00,-666666666.00,1.40,7.50,78.80,3.70,79.70,18.10,9.90,3.10,75.60,4.80,7.20,10.80,34.60,0.00,1.80,2.70,8.40,38.90,198388.00,13.10,0.70,1.80,41.40,94961.00,109688.00,105292.00,87.00,87.00,3.70,0.00,0.00,-666666666.00,1831.00,86.80,0.00,3.00,1831.00,06,075,020401,5.50,0.50,10.50,2.70,1590.00,55.80,702.00,2.08,4.60,27.30,2.30,1.10,0.00,19.70,4001.00,2413.00,2.90,12.00,0.30,3.40,79.00,3260.00,32,3232,low,0.01
167,"Census Tract 204.02, San Francisco County, California",4675.00,2495.00,835.00,2.00,66.50,1.87,2.61,17.90,0.00,-666666666.00,-666666666.00,0.40,5.80,82.30,2.80,76.90,28.20,12.80,0.30,72.50,9.50,5.60,15.60,16.80,0.00,2.80,2.80,15.70,27.50,168411.00,21.80,0.70,1.40,41.10,80132.00,98800.00,95252.00,87.50,87.50,3.10,2.30,0.00,-666666666.00,2728.00,91.50,5.50,2.70,2728.00,06,075,020402,10.30,0.00,22.10,5.10,2495.00,27.90,1800.00,2.13,6.10,23.40,0.00,0.00,0.00,23.20,3876.00,2100.00,2.90,14.90,0.80,2.00,74.80,4675.00,59,4572,low,0.01
168,"Census Tract 227.04, San Francisco County, California",3297.00,1540.00,773.00,7.40,49.80,2.14,2.66,14.40,0.00,-666666666.00,-666666666.00,0.60,4.60,91.10,0.40,78.70,17.70,12.80,6.00,80.50,3.20,5.70,7.20,40.30,0.00,2.20,1.60,4.20,45.70,251386.00,16.20,0.00,0.50,56.50,101750.00,154896.00,102969.00,90.00,90.00,2.20,2.60,0.00,0.00,1772.00,86.90,0.00,4.20,1772.00,06,075,022704,18.20,2.10,6.70,7.60,1540.00,61.50,593.00,2.26,1.00,33.10,0.00,0.00,0.00,18.70,4001.00,2350.00,7.20,14.30,0.00,6.00,81.30,3297.00,54,6216,low,0.02
169,"Census Tract 257.01, San Francisco County, California",5307.00,1458.00,1154.00,9.30,20.90,3.62,3.93,8.40,51.00,0.00,1.30,6.10,10.00,97.70,0.50,49.00,72.70,2.90,3.60,30.10,26.40,10.50,4.40,10.60,0.00,3.70,5.30,14.90,15.80,112356.00,42.20,0.80,3.30,14.20,41176.00,61974.00,43295.00,70.30,70.30,4.50,5.70,0.00,0.00,1511.00,96.50,0.00,0.00,1511.00,06,075,025701,0.50,0.00,0.90,2.10,1458.00,79.80,295.00,3.69,0.00,22.60,0.90,0.00,0.00,73.60,2676.00,2000.00,3.10,23.30,0.00,0.40,20.10,5307.00,62,6173,low,0.01
170,"Census Tract 313.01, San Francisco County, California",4510.00,1279.00,946.00,14.00,26.00,3.50,3.82,11.80,0.00,0.00,14.00,4.90,7.90,94.80,1.00,57.80,49.50,3.90,8.70,39.10,21.70,12.70,5.90,14.40,0.00,1.60,7.60,12.60,11.90,109843.00,36.50,1.30,6.60,13.00,41049.00,57269.00,57153.00,73.80,73.80,4.90,6.70,0.00,0.00,1357.00,94.30,0.00,0.00,1357.00,06,075,031301,0.00,0.00,2.90,0.60,1279.00,76.50,300.00,3.38,2.30,37.50,0.00,2.00,1.10,72.70,2754.00,2533.00,2.80,22.00,1.70,1.60,29.60,4510.00,45,3738,low,0.01
171,"Census Tract 257.02, San Francisco County, California",4427.00,1248.00,1018.00,17.90,18.40,3.49,3.77,6.70,23.00,0.00,8.80,9.10,7.70,94.30,2.10,37.30,73.30,2.10,5.40,29.90,31.90,12.40,2.30,9.20,0.00,6.40,7.30,7.60,11.10,100630.00,37.00,5.20,12.00,12.30,31186.00,47330.00,45000.00,56.90,56.90,9.20,9.60,0.00,28.70,1350.00,92.40,3.60,3.50,1350.00,06,075,025702,0.80,0.00,2.10,1.30,1248.00,51.80,602.00,3.75,2.60,33.80,1.10,0.00,0.00,63.90,2811.00,1686.00,4.40,25.90,0.50,0.30,13.40,4427.00,53,9172,low,0.01
172,"Census Tract 312.01, San Francisco County, California",7251.00,2073.00,1364.00,11.40,34.20,3.43,4.03,12.60,25.00,6.50,11.60,7.50,6.90,92.90,0.00,46.90,65.70,4.10,7.50,34.40,27.80,15.10,4.70,9.00,0.00,2.20,5.50,16.90,11.00,102785.00,25.20,4.10,6.20,11.90,30615.00,41784.00,44522.00,70.60,70.60,8.10,3.20,17.80,16.20,2124.00,97.60,0.00,0.00,2124.00,06,075,031201,8.70,0.50,4.90,4.40,2073.00,50.70,1022.00,3.82,2.20,26.30,1.80,0.00,0.70,70.70,2837.00,1664.00,3.70,15.80,0.00,1.90,26.10,7251.00,51,7626,low,0.01
173,"Census Tract 312.02, San Francisco County, California",3515.00,909.00,634.00,15.50,30.30,3.87,4.19,16.60,30.00,0.00,17.10,8.10,8.80,91.20,1.10,54.30,62.50,2.80,5.50,31.60,34.90,6.90,4.70,15.40,0.00,5.70,4.30,12.30,13.50,101761.00,35.20,0.20,8.30,13.90,32878.00,48409.00,50577.00,72.30,72.30,3.90,8.70,0.00,33.70,947.00,96.00,2.20,0.00,947.00,06,075,031202,1.40,0.00,1.80,1.90,909.00,68.60,285.00,4.10,5.10,21.10,1.00,2.10,1.00,61.70,2475.00,1967.00,5.10,19.90,0.00,5.30,18.40,3515.00,30,3243,low,0.01
174,"Census Tract 313.02, San Francisco County, California",6198.00,1972.00,1185.00,14.10,39.90,3.14,3.67,17.20,0.00,0.00,4.90,6.70,7.40,86.80,0.40,53.50,59.00,1.80,5.20,41.70,22.90,6.90,7.00,14.10,0.00,4.90,5.80,17.50,8.00,96791.00,28.30,2.60,8.10,7.50,40022.00,54441.00,50531.00,74.60,74.60,6.70,11.10,33.70,30.80,2031.00,97.10,0.00,3.90,2031.00,06,075,031302,18.10,0.00,5.30,4.30,1972.00,65.80,674.00,3.16,3.20,26.50,0.00,0.00,2.00,75.30,2422.00,2147.00,4.80,17.60,0.70,2.20,23.00,6198.00,68,6565,low,0.01
175,"Census Tract 326.01, San Francisco County, California",5404.00,1823.00,1071.00,11.50,41.30,2.96,3.30,20.60,0.00,0.00,42.30,2.90,9.90,87.30,1.40,65.00,43.10,9.50,3.50,58.60,10.30,8.30,8.10,17.50,0.00,0.60,4.80,8.10,25.50,128120.00,26.70,2.20,5.00,24.40,51044.00,64924.00,70729.00,76.30,76.30,2.10,2.70,0.00,31.00,1922.00,94.80,0.00,2.50,1922.00,06,075,032601,2.50,0.00,5.60,3.10,1823.00,39.80,1098.00,3.25,4.50,27.90,0.00,0.00,0.00,54.10,3675.00,1872.00,3.60,15.00,1.10,4.80,42.30,5404.00,41,5827,low,0.01
176,"Census Tract 326.02, San Francisco County, California",4891.00,1817.00,1084.00,5.70,40.30,2.67,3.32,10.80,12.00,0.00,0.00,6.40,5.30,93.20,0.70,50.20,57.50,6.10,3.90,51.70,18.10,10.00,7.20,16.30,0.00,1.70,2.70,9.20,15.10,126423.00,34.00,1.40,2.70,21.40,52230.00,71667.00,63333.00,70.90,70.90,6.90,5.40,0.00,0.00,1817.00,100.00,0.00,0.00,1817.00,06,075,032602,7.30,0.00,10.60,1.60,1817.00,45.00,999.00,2.84,2.10,28.20,1.20,0.00,0.00,38.80,3247.00,1996.00,4.20,23.90,0.60,2.20,35.30,4891.00,47,2627,low,0.01
177,"Census Tract 328.01, San Francisco County, California",4396.00,1469.00,897.00,8.10,38.90,2.90,3.48,13.20,0.00,0.00,12.00,6.50,7.80,87.00,0.00,53.90,62.40,6.00,3.70,50.90,19.90,8.60,5.50,15.00,1.00,0.00,6.80,9.70,21.20,142453.00,37.00,2.70,6.30,25.80,50873.00,63301.00,60469.00,75.90,75.90,2.20,3.00,0.00,0.00,1589.00,92.40,0.00,3.80,1589.00,06,075,032801,1.70,0.00,2.80,0.60,1469.00,56.50,639.00,3.11,1.90,14.30,1.00,1.40,1.10,51.90,3157.00,2206.00,3.80,28.00,0.00,2.00,32.60,4396.00,58,4794,low,0.01
178,"Census Tract 328.02, San Francisco County, California",4355.00,1561.00,1023.00,11.90,34.50,2.79,3.16,13.40,12.00,0.00,0.00,4.50,10.60,89.60,0.00,59.10,52.90,4.40,5.60,47.20,20.90,7.70,11.90,19.20,0.00,3.50,4.90,13.50,20.40,131968.00,32.00,0.00,3.40,20.70,52738.00,68269.00,71250.00,79.20,79.20,3.70,6.20,0.00,10.90,1608.00,97.10,0.00,0.00,1608.00,06,075,032802,1.60,0.00,1.70,2.40,1561.00,59.20,637.00,2.82,3.50,23.70,0.00,0.00,0.00,45.60,3307.00,2252.00,3.40,20.90,0.60,3.80,32.10,4355.00,54,3115,low,0.01
179,"Census Tract 332.04, San Francisco County, California",4806.00,1679.00,655.00,9.60,61.00,2.86,3.43,31.90,0.00,0.00,57.10,6.00,7.80,67.20,5.40,52.20,55.50,2.50,10.40,30.20,28.60,19.30,4.40,15.50,0.40,15.10,8.00,10.20,10.50,91770.00,21.00,1.80,4.00,13.10,21953.00,53000.00,50558.00,64.10,64.10,15.00,8.10,0.00,0.00,1805.00,93.00,-666666666.00,4.30,1805.00,06,075,033204,65.30,0.00,1.60,1.70,1679.00,0.00,1679.00,-666666666.00,7.40,20.30,-666666666.00,-666666666.00,-666666666.00,-666666666.00,-666666666.00,1908.00,1.90,13.20,0.60,2.50,39.80,4806.00,37,4251,low,0.01
180,"Census Tract 329.01, San Francisco County, California",5765.00,1740.00,1236.00,9.30,29.00,3.30,3.65,12.50,0.00,4.30,3.00,1.50,9.30,95.30,0.60,50.10,61.60,5.40,4.70,54.90,16.30,10.90,7.40,16.60,0.40,3.10,4.70,15.30,28.40,156784.00,43.30,2.00,3.60,29.00,58056.00,74531.00,67841.00,80.50,80.50,2.80,0.80,0.00,0.00,1815.00,95.90,0.00,0.00,1815.00,06,075,032901,0.00,0.00,1.00,2.40,1740.00,77.40,393.00,3.32,1.60,16.10,0.60,0.00,0.50,53.50,3171.00,2288.00,5.20,25.50,1.00,4.10,30.50,5765.00,67,3153,low,0.01
181,"Census Tract 329.02, San Francisco County, California",4211.00,1398.00,944.00,15.70,32.50,3.00,3.15,18.40,0.00,21.30,19.10,5.30,9.10,93.70,1.90,44.80,62.00,9.60,2.60,49.90,16.10,16.40,11.80,17.30,1.30,5.30,9.90,11.90,16.80,150864.00,38.90,2.90,4.60,17.30,48600.00,67708.00,54358.00,75.40,75.40,2.10,8.80,0.00,8.70,1449.00,96.50,0.00,0.00,1449.00,06,075,032902,1.10,0.00,1.40,0.00,1398.00,74.20,361.00,2.72,0.90,32.50,0.80,0.00,0.00,60.80,2854.00,2613.00,4.20,25.90,0.00,2.30,28.00,4211.00,50,2887,low,0.01
182,"Census Tract 332.03, San Francisco County, California",3797.00,1550.00,656.00,9.20,57.70,2.45,2.96,25.40,12.00,0.00,0.00,2.10,5.20,75.20,5.50,53.90,50.90,9.70,8.90,40.80,23.70,16.40,6.60,13.50,0.00,10.70,13.30,9.20,8.50,81097.00,19.50,0.60,3.50,11.10,30687.00,54355.00,60000.00,75.80,75.80,9.80,8.40,0.00,10.80,1629.00,95.20,0.00,1.80,1629.00,06,075,033203,50.80,5.40,2.10,4.40,1550.00,5.70,1462.00,1.82,11.00,22.60,0.00,0.00,0.00,0.00,-666666666.00,2123.00,1.10,15.60,0.50,0.40,51.30,3797.00,43,4256,low,0.01
